,d1r1,d1r0,d0r1,d0r0,ROR,SE,CI95min,CI95max
AMYLMETACRESOL\ASCORBIC ACID\DICHLOROBENZYL ALCOHOL,0,0,205,36844,,,,
AMYLMETACRESOL\DICHLOROBENZYL ALCOHOL,0,0,205,36844,,,,
AMYLMETACRESOL\DICHLOROBENZYL ALCOHOL\LIDOCAINE,0,0,205,36844,,,,
AMYLOCAINE HYDROCHLORIDE,0,0,205,36844,,,,
AMYLOCAINE HYDROCHLORIDE\ANTIPYRINE\CAFFEINE\CODEINE,0,0,205,36844,,,,
ANAGLIPTIN,0,0,205,36844,,,,
ANAGRELIDE,0,0,205,36844,,,,
ANAGRELIDE HYDROCHLORIDE,0,0,205,36844,,,,
ANAGRELIDE HYDROCHLORIDE MONOHYDRATE,0,0,205,36844,,,,
ANAKINRA,0,5,205,36839,,,,
ANAMORELIN,0,0,205,36844,,,,
ANAMORELIN HYDROCHLORIDE,0,1,205,36843,,,,
ANAS PLATYRHYNCHOS FEATHER\ANSER ANSER FEATHER\GALLUS GALLUS FEATHER,0,0,205,36844,,,,
ANASTROZOLE,0,48,205,36796,,,,
ANASTROZOLE\TESTOSTERONE,0,0,205,36844,,,,
ANASTROZOLE\TESTOSTERONE CYPIONATE,0,0,205,36844,,,,
ANBENITAMAB,0,0,205,36844,,,,
ANDECALIXIMAB,0,0,205,36844,,,,
ANDEXANET ALFA,0,0,205,36844,,,,
ANDROGRAPHIS PANICULATA WHOLE\HERBALS,0,0,205,36844,,,,
ANDROGRAPHOLIDE,0,0,205,36844,,,,
ANDROSTANOLONE,0,0,205,36844,,,,
ANDROSTENEDIONE,0,0,205,36844,,,,
ANECORTAVE,0,0,205,36844,,,,
ANETHOLE,0,0,205,36844,,,,
ANETHOLTRITHION,0,11,205,36833,,,,
ANETHOLTRITHION\CHOLINE BITARTRATE,0,0,205,36844,,,,
ANETUMAB RAVTANSINE,0,0,205,36844,,,,
ANF-RHO,0,0,205,36844,,,,
ANGELICA SINENSIS ROOT,0,0,205,36844,,,,
ANGIOTENSIN,0,0,205,36844,,,,
ANGIOTENSIN II,0,0,205,36844,,,,
ANGIOTENSIN II ACETATE,0,0,205,36844,,,,
ANHYDROUS CITRIC ACID,0,0,205,36844,,,,
ANHYDROUS CITRIC ACID\ASPIRIN\SODIUM BICARBONATE,0,1,205,36843,,,,
ANHYDROUS CITRIC ACID\BICARBONATE ION\MAGNESIUM CATION,0,0,205,36844,,,,
ANHYDROUS CITRIC ACID\DEXTROSE MONOHYDRATE\SODIUM CITRATE,0,0,205,36844,,,,
"ANHYDROUS CITRIC ACID\DEXTROSE MONOHYDRATE\SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE\TRISODIUM CITRATE DIHYDRATE",0,1,205,36843,,,,
ANHYDROUS CITRIC ACID\DEXTROSE MONOHYDRATE\TRISODIUM CITRATE DIHYDRATE,0,0,205,36844,,,,
ANHYDROUS CITRIC ACID\MAGNESIUM OXIDE\SODIUM PICOSULFATE,0,0,205,36844,,,,
ANHYDROUS CITRIC ACID\POTASSIUM BICARBONATE\SODIUM BICARBONATE,0,0,205,36844,,,,
ANHYDROUS CITRIC ACID\SODIUM BICARBONATE,0,0,205,36844,,,,
ANHYDROUS DEXTROSE,0,0,205,36844,,,,
ANHYDROUS DEXTROSE\CALCIUM CHLORIDE,0,0,205,36844,,,,
ANHYDROUS DEXTROSE\CALCIUM CHLORIDE\LACTIC ACID\MAGNESIUM CHLORIDE\POTASSIUM CHLORIDE\SODIUM BICARBONATE\SODIUM CHLORIDE,0,0,205,36844,,,,
ANHYDROUS DEXTROSE\CALCIUM CHLORIDE\LACTIC ACID\MAGNESIUM CHLORIDE\SODIUM BICARBONATE\SODIUM CHLORIDE,0,0,205,36844,,,,
ANHYDROUS DEXTROSE\CALCIUM CHLORIDE\MAGNESIUM CHLORIDE\SODIUM BICARBONATE\SODIUM CHLORIDE\SODIUM LACTATE,0,0,205,36844,,,,
ANHYDROUS DEXTROSE\CALCIUM CHLORIDE\MAGNESIUM CHLORIDE\SODIUM CHLORIDE\SODIUM LACTATE,0,0,205,36844,,,,
"ANHYDROUS DEXTROSE\LACTIC ACID\MAGNESIUM CHLORIDE\POTASSIUM CHLORIDE\POTASSIUM PHOSPHATE, MONOBASIC\SODIUM CHLORIDE\SODIUM LACTATE",0,0,205,36844,,,,
ANHYDROUS DEXTROSE\LACTIC ACID\MAGNESIUM CHLORIDE\POTASSIUM CHLORIDE\SODIUM BICARBONATE\SODIUM CHLORIDE,0,0,205,36844,,,,
ANHYDROUS DEXTROSE\SODIUM CHLORIDE\SODIUM CITRATE\POTASSIUM CHLORIDE,0,0,205,36844,,,,
ANIDULAFUNGIN,0,0,205,36844,,,,
ANIFROLUMAB,0,0,205,36844,,,,
ANIFROLUMAB-FNIA,0,0,205,36844,,,,
ANIRACETAM,0,0,205,36844,,,,
ANISE OIL,0,0,205,36844,,,,
ANISINDIONE,0,0,205,36844,,,,
ANISODAMINE,0,0,205,36844,,,,
ANISODINE HYDROBROMIDE,0,0,205,36844,,,,
ANISOTROPINE METHYLBROMIDE\DIAZEPAM,0,0,205,36844,,,,
ANISTREPLASE,0,0,205,36844,,,,
ANORDRIN\MIFEPRISTONE,0,0,205,36844,,,,
ANSAMITOMICIN P-3,0,0,205,36844,,,,
ANTACIDS NOS,0,0,205,36844,,,,
ANTAZOLINE HYDROCHLORIDE,0,0,205,36844,,,,
ANTAZOLINE PHOSPHATE\NAPHAZOLINE HYDROCHLORIDE,0,0,205,36844,,,,
ANTAZOLINE\TETRAHYDROZOLINE,0,0,205,36844,,,,
ANTHOXANTHUM ODORATUM POLLEN,0,0,205,36844,,,,
ANTHOXANTHUM ODORATUM POLLEN\DACTYLIS GLOMERATA POLLEN\LOLIUM PERENNE POLLEN\PHLEUM PRATENSE POLLEN\POA PRATENSIS POLLEN,0,0,205,36844,,,,
ANTHOXANTHUM ODORATUM POLLEN\DACTYLIS GLOMERATA POLLEN\PHLEUM PRATENSE POLLEN,0,0,205,36844,,,,
ANTHRALIN,0,0,205,36844,,,,
ANTHRALIN\BORIC ACID\SALICYLIC ACID,0,0,205,36844,,,,
ANTHRAMYCIN,0,0,205,36844,,,,
ANTHRAQUINONE,0,0,205,36844,,,,
ANTI-HUMAN T LYMPHOCYTE PORCINE IMMUNOGLOBULIN,0,0,205,36844,,,,
ANTI-INHIBITOR COAGULANT COMPLEX,0,0,205,36844,,,,
ANTIHEMOPHILIC FACTOR HUMAN,0,0,205,36844,,,,
ANTIHEMOPHILIC FACTOR HUMAN\FIBRINOGEN HUMAN\FACTOR XIII CONCENTRATE (HUMAN)\VON WILLEBRAND FACTOR HUMAN,0,0,205,36844,,,,
ANTIHEMOPHILIC FACTOR HUMAN\HUMAN COAGULATION FACTOR VIII/VON WILLEBRAND FACTOR COMPLEX,0,0,205,36844,,,,
ANTIHEMOPHILIC FACTOR HUMAN\VON WILLEBRAND FACTOR HUMAN,0,0,205,36844,,,,
"ANTIHEMOPHILIC FACTOR PORCINE, B-DOMAIN TRUNCATED RECOMBINANT",0,0,205,36844,,,,
"ANTIHEMOPHILIC FACTOR, HUMAN RECOMBINANT",0,3,205,36841,,,,
"ANTIHEMOPHILIC FACTOR, HUMAN RECOMBINANT RESIDUES 743-1636 DELETED",0,0,205,36844,,,,
"ANTIHEMOPHILIC FACTOR, PEGYLATED (MW 20000) HUMAN SEQUENCE RECOMBINANT",0,0,205,36844,,,,
ANTIHISTAMINES NOS,0,3,205,36841,,,,
ANTIMONY,0,0,205,36844,,,,
ANTIMONY POTASSIUM TARTRATE,0,0,205,36844,,,,
ANTIPYRINE,0,0,205,36844,,,,
ANTIPYRINE\BELLADONNA LEAF\CAFFEINE CITRATE\CODEINE PHOSPHATE\PHENACETIN\PHENOBARBITAL,0,0,205,36844,,,,
ANTIPYRINE\BENZOCAINE,0,0,205,36844,,,,
ANTIPYRINE\CAFFEINE,0,0,205,36844,,,,
ANTIPYRINE\HERBALS\TANNIC ACID,0,0,205,36844,,,,
ANTIPYRINE\LIDOCAINE,0,0,205,36844,,,,
ANTIPYRINE\PROCAINE,0,0,205,36844,,,,
ANTIPYRINE\PROCAINE HYDROCHLORIDE,0,0,205,36844,,,,
ANTIPYRINE\TETRACAINE,0,0,205,36844,,,,
ANTITHROMBIN ALFA,0,0,205,36844,,,,
ANTITHROMBIN III HUMAN,0,0,205,36844,,,,
ANTITHROMBIN III HUMAN\COAGULATION FACTOR IX HUMAN\COAGULATION FACTOR VII HUMAN\COAGULATION FACTOR X HUMAN\PROTEIN C\PROTEIN S HUMAN\PROTHROMBIN,0,0,205,36844,,,,
APALUTAMIDE,0,2,205,36842,,,,
APATINIB,0,32,205,36812,,,,
APATORSEN,0,0,205,36844,,,,
APATORSEN SODIUM,0,0,205,36844,,,,
APAZONE,0,0,205,36844,,,,
APG-115,0,0,205,36844,,,,
APG-1387,0,0,205,36844,,,,
APG-2575,0,0,205,36844,,,,
APIGENIN,0,0,205,36844,,,,
APIS MELLIFERA,0,0,205,36844,,,,
APIS MELLIFERA VENOM,0,0,205,36844,,,,
APITEGROMAB,0,0,205,36844,,,,
APITOLISIB,0,0,205,36844,,,,
APOMORPHINE,0,0,205,36844,,,,
APOMORPHINE HYDROCHLORIDE,0,0,205,36844,,,,
APOMORPHINE HYDROCHLORIDE\HEXOBARBITAL\NIACIN\PHENOBARBITAL\SCOPOLAMINE HYDROBROMIDE,0,0,205,36844,,,,
APPLE,0,0,205,36844,,,,
APPLE CIDER VINEGAR,0,0,205,36844,,,,
APR-246,0,0,205,36844,,,,
APRACLONIDINE HYDROCHLORIDE,0,0,205,36844,,,,
APREMILAST,0,2,205,36842,,,,
APRICITABINE,0,0,205,36844,,,,
APRICOT KERNEL,0,0,205,36844,,,,
APRICOXIB,0,0,205,36844,,,,
APRINDINE,0,0,205,36844,,,,
APRINDINE HYDROCHLORIDE,0,0,205,36844,,,,
APROBARBITAL\ASPIRIN\CAFFEINE\CODEINE PHOSPHATE,0,0,205,36844,,,,
APROCITENTAN,0,0,205,36844,,,,
APRONALIDE,0,0,205,36844,,,,
APRONALIDE\BROMISOVAL\DIPHENHYDRAMINE HYDROCHLORIDE,0,0,205,36844,,,,
APRONALIDE\CAFFEINE\IBUPROFEN,0,0,205,36844,,,,
APRONALIDE\CAFFEINE\IBUPROFEN\MAGNESIUM OXIDE,0,0,205,36844,,,,
APROTININ,0,1,205,36843,,,,
APROTININ\CALCIUM CHLORIDE\FIBRINOGEN HUMAN\FACTOR XIII CONCENTRATE (HUMAN)\THROMBIN,0,0,205,36844,,,,
ARABICA COFFEE BEAN\ATROPA BELLADONNA\CALCIUM PHOSPHATE\CHAMOMILE,0,0,205,36844,,,,
"ARABICA COFFEE BEAN\AVENA SATIVA FLOWERING TOP\HOPS\MATRICARIA RECUTITA\PASSIFLORA INCARNATA TOP\POTASSIUM PHOSPHATE, DIBASIC",0,0,205,36844,,,,
ARABICA COFFEE BEAN\BRYONIA ALBA ROOT\CALCIUM SULFIDE\EUPHRASIA STRICTA\GOLDENSEAL\MATRICARIA RECUTITA\ONION\PHOSPHORUS\PULSATILLA VULGARIS\RUMEX CRISPUS ROOT\SILICON DIOXIDE\SODIUM CHLORIDE\SULFUR,0,0,205,36844,,,,
ARABICA COFFEE BEAN\COFFEE BEAN,0,0,205,36844,,,,
ARACHIDONIC ACID,0,0,205,36844,,,,
ARBEKACIN,0,0,205,36844,,,,
ARBEKACIN SULFATE,0,0,205,36844,,,,
ARBUTIN,0,0,205,36844,,,,
ARCTOSTAPHYLOS UVA-URSI LEAF,0,0,205,36844,,,,
ARCTOSTAPHYLOS UVA-URSI LEAF\HOMEOPATHICS,0,0,205,36844,,,,
ARCTOSTAPHYLOS UVA-URSI LEAF\URTICA DIOICA,0,0,205,36844,,,,
ARFORMOTEROL,0,0,205,36844,,,,
ARFORMOTEROL TARTRATE,0,0,205,36844,,,,
ARGAN OIL,0,0,205,36844,,,,
ARGATROBAN,0,1,205,36843,,,,
ARGININE,0,0,205,36844,,,,
ARGININE ASPARTATE,0,0,205,36844,,,,
ARGININE GLUTAMATE,0,0,205,36844,,,,
ARGININE HYDROCHLORIDE,0,1,205,36843,,,,
ARGININE-GAMMA-HYDROXYBUTYRATE,0,0,205,36844,,,,
ARGININE\BETAINE,0,0,205,36844,,,,
ARGININE\CALCIUM CARBONATE\SODIUM MONOFLUOROPHOSPHATE,0,0,205,36844,,,,
ARGININE\CYANOCOBALAMIN\DEXFOSFOSERINE\FOLIC ACID\THREONINE\TRYPTOPHAN,0,0,205,36844,,,,
ARGININE\IBUPROFEN,0,0,205,36844,,,,
ARGININE\LYSINE,0,0,205,36844,,,,
ARGIPRESSIN,0,0,205,36844,,,,
ARIMOCLOMOL CITRATE,0,0,205,36844,,,,
ARIPIPRAZOLE,0,9,205,36835,,,,
ARIPIPRAZOLE LAUROXIL,0,0,205,36844,,,,
ARISTOLOCHIC ACID,0,0,205,36844,,,,
ARMODAFINIL,0,2,205,36842,,,,
ARNICA MONTANA,0,0,205,36844,,,,
ARNICA MONTANA FLOWER,0,0,205,36844,,,,
ARNICA MONTANA\HERBALS\HOMEOPATHICS,0,0,205,36844,,,,
AROTINOLOL,0,0,205,36844,,,,
AROTINOLOL HYDROCHLORIDE,0,0,205,36844,,,,
ARSENIC,0,0,205,36844,,,,
ARSENIC TRIIODIDE,0,0,205,36844,,,,
ARSENIC TRIOXIDE,0,33,205,36811,,,,
ARSENIC TRIOXIDE\CALENDULA OFFICINALIS FLOWERING TOP\GOLD\LEAD\LYCOPODIUM CLAVATUM SPORE\MARSDENIA CONDURANGO BARK\SAVIN\THUJA OCCIDENTALIS LEAFY TWIG,0,0,205,36844,,,,
ARSPHENAMINE,0,0,205,36844,,,,
ARTEMETHER,0,0,205,36844,,,,
ARTEMETHER\LUMEFANTRINE,0,0,205,36844,,,,
ARTEMISIA ABSINTHIUM POLLEN,0,0,205,36844,,,,
ARTEMISIA ABSINTHIUM POLLEN\ARTEMISIA LUDOVICIANA POLLEN\ARTEMISIA TRIDENTATA POLLEN\ARTEMISIA VULGARIS POLLEN,0,0,205,36844,,,,
ARTEMISIA ARGYI LEAF,0,0,205,36844,,,,
ARTEMISIA ARGYI LEAF\DENDRANTHEMA INDICUM FLOWER\MENTHA ARVENSIS LEAF,0,0,205,36844,,,,
ARTEMISIA LUDOVICIANA POLLEN,0,0,205,36844,,,,
ARTEMISIA TRIDENTATA POLLEN,0,0,205,36844,,,,
ARTEMISIA VULGARIS POLLEN,0,0,205,36844,,,,
ARTENIMOL\PIPERAQUINE PHOSPHATE,0,0,205,36844,,,,
ARTESUNATE,0,0,205,36844,,,,
ARTESUNATE\MEFLOQUINE,0,0,205,36844,,,,
ARTICAINE,0,0,205,36844,,,,
ARTICAINE HYDROCHLORIDE,0,0,205,36844,,,,
ARTICAINE HYDROCHLORIDE\EPINEPHRINE BITARTRATE,0,0,205,36844,,,,
ARTICAINE HYDROCHLORIDE\EPINEPHRINE HYDROCHLORIDE,0,0,205,36844,,,,
ARTICAINE\EPINEPHRINE,0,0,205,36844,,,,
ARTICHOKE,0,0,205,36844,,,,
ASCIMINIB,0,0,205,36844,,,,
ASCIMINIB HYDROCHLORIDE,0,0,205,36844,,,,
ASCOPHYLLUM NODOSUM,0,0,205,36844,,,,
ASCORBIC ACID,0,138,205,36706,,,,
ASCORBIC ACID/ CHROMIUM/ SELENIUM/VANADYL SULFATE,0,0,205,36844,,,,
ASCORBIC ACID\ASPIRIN,0,0,205,36844,,,,
ASCORBIC ACID\ASPIRIN\CAFFEINE,0,0,205,36844,,,,
ASCORBIC ACID\ASPIRIN\CAFFEINE\CODEINE\SALICYLAMIDE,0,0,205,36844,,,,
ASCORBIC ACID\ASPIRIN\CAFFEINE\GUAIFENESIN,0,0,205,36844,,,,
ASCORBIC ACID\BEEF LIVER\CYANOCOBALAMIN\FERROUS FUMARATE\FOLIC ACID\SUS SCROFA STOMACH,0,0,205,36844,,,,
ASCORBIC ACID\BIOFLAVONOIDS,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CALCIUM PANTOTHENATE\COBALAMIN\FOLIC ACID\NIACINAMIDE\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN\THIAMINE MONONITRATE,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CALCIUM PANTOTHENATE\COBALAMIN\FOLIC ACID\NIACINAMIDE\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN\THIAMINE MONONITRATE\ZINC CITRATE,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CALCIUM PANTOTHENATE\CUPRIC SULFATE\CYANOCOBALAMIN\FERROUS FUMARATE\FOLIC ACID\IRON\MAGNESIUM SULFATE\MANGANESE SULFATE\NIACIN\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN\THIAMINE MONONITRATE\ZINC SULFATE,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CALCIUM PANTOTHENATE\CUPRIC SULFATE\CYANOCOBALAMIN\FERROUS FUMARATE\FOLIC ACID\IRON\MAGNESIUM SULFATE\NIACIN\OMEGA-3-ACID ETHYL ESTERS\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN\THIAMINE MONONITRATE\ZINC SULFATE,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CALCIUM PANTOTHENATE\CYANOCOBALAMIN CO-57\FOLIC ACID\NIACINAMIDE\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN\THIAMINE MONONITRATE,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CALCIUM PANTOTHENATE\CYANOCOBALAMIN\FOLIC ACID\NIACINAMIDE\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN\THIAMINE HYDROCHLORIDE,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CALCIUM PANTOTHENATE\CYANOCOBALAMIN\FOLIC ACID\NIACINAMIDE\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN\THIAMINE MONONITRATE,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CALCIUM PANTOTHENATE\FERROUS ASPARTO GLYCINATE\FERROUS FUMARATE\FOLIC ACID\NIACIN\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN\THIAMINE MONONITRATE,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CHOLECALCIFEROL\COBALAMIN\FOLIC ACID\NIACINAMIDE\PANTOTHENIC ACID\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN\SELENOMETHIONINE\THIAMINE\TOCOPHEROL\ZINC OXIDE,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\COBALAMIN\FOLIC ACID\IRON\NIACINAMIDE\PANTOTHENIC ACID\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN\THIAMINE,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\COBALAMIN\FOLIC ACID\NIACINAMIDE\PANTOTHENIC ACID\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN\THIAMINE\ZINC OXIDE,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CUPRIC OXIDE\CYANOCOBALAMIN\DOCUSATE SODIUM\FERROUS BISGLYCINATE\FOLIC ACID,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CYANOCOBALAMIN\DOCUSATE SODIUM\FOLIC ACID\IRON\MAGNESIUM\ZINC,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CYANOCOBALAMIN\FERROUS BISGLYCINATE\FOLIC ACID,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CYANOCOBALAMIN\FOLIC ACID\NIACINAMIDE\PANTOTHENIC ACID\PYRIDOXINE\RIBOFLAVIN\THIAMINE,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\CYANOCOBALAMIN\FOLIC ACID\NIACIN\PANTOTHENIC ACID\PYRIDOXINE\RIBOFLAVIN\THIAMINE,0,0,205,36844,,,,
ASCORBIC ACID\BIOTIN\MINERALS\NIACIN\RETINOL\TOCOPHEROL\VITAMIN B\VITAMIN D,0,0,205,36844,,,,
ASCORBIC ACID\CAFFEINE\DEXTROSE\LACTIC ACID,0,0,205,36844,,,,
ASCORBIC ACID\CAFFEINE\GLUCURONAMIDE,0,0,205,36844,,,,
ASCORBIC ACID\CALCIUM,0,0,205,36844,,,,
ASCORBIC ACID\CALCIUM CARBONATE,0,0,205,36844,,,,
ASCORBIC ACID\CALCIUM CARBONATE\CHOLECALCIFEROL\CUPRIC OXIDE\CYANOCOBALAMIN\FERROUS FUMARATE\FISH OIL\FOLIC ACID\NIACINAMIDE\PYRIDOXINE\RIBOFLAVIN\THIAMINE MONONITRATE\TOCOPHEROL\VITAMIN A\ZINC OXIDE,0,0,205,36844,,,,
ASCORBIC ACID\CALCIUM CITRATE\CHOLECALCIFEROL\FOLIC ACID\IRON\IRON PENTACARBONYL\PYRIDOXINE HYDROCHLORIDE,0,0,205,36844,,,,
ASCORBIC ACID\CALCIUM GLUBIONATE,0,1,205,36843,,,,
ASCORBIC ACID\CALCIUM PANTOTHENATE,0,1,205,36843,,,,
ASCORBIC ACID\CALCIUM PANTOTHENATE\CYANOCOBALAMIN\NIACINAMIDE\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN\THIAMINE MONONITRATE,0,0,205,36844,,,,
ASCORBIC ACID\CALCIUM PANTOTHENATE\FERROUS SULFATE\NIACINAMIDE\PYRIDOXINE\RIBOFLAVIN\THIAMINE,0,0,205,36844,,,,
ASCORBIC ACID\CALCIUM PANTOTHENATE\NIACINAMIDE\PYRIDOXINE\RIBOFLAVIN\THIAMINE,0,0,205,36844,,,,
ASCORBIC ACID\CALCIUM PHOSPHATE\CHOLECALCIFEROL\CITRIC ACID MONOHYDRATE,0,0,205,36844,,,,
ASCORBIC ACID\CALCIUM\ZINC,0,0,205,36844,,,,
ASCORBIC ACID\CELLULOSE\CHITOSAN\MAGNESIUM STEARATE\SILICON DIOXIDE\TARTARIC ACID,0,0,205,36844,,,,
ASCORBIC ACID\CHLORHEXIDINE,0,0,205,36844,,,,
ASCORBIC ACID\CHLORHEXIDINE GLUCONATE\TETRACAINE HYDROCHLORIDE,0,0,205,36844,,,,
ASCORBIC ACID\CHLORPHENIRAMINE MALEATE\ METAMIZOLE SODIUM,0,0,205,36844,,,,
"ASCORBIC ACID\CHOLECALCIFEROL\COENZYME Q10, (2Z)-\FOLIC ACID\METHYLCOBALAMIN\NADH\PYRIDOXAL PHOSPHATE ANHYDROUS\THIAMINE HYDROCHLORIDE",0,0,205,36844,,,,
ASCORBIC ACID\CHOLECALCIFEROL\CYANOCOBALAMIN\NIACINAMIDE\PYRIDOXINE\RIBOFLAVIN\SODIUM FLUORIDE\THIAMINE\TOCOPHEROL\VITAMIN A,0,0,205,36844,,,,
ASCORBIC ACID\CHOLECALCIFEROL\SODIUM FLUORIDE\VITAMIN A PALMITATE,0,0,205,36844,,,,
ASCORBIC ACID\CHONDROITIN SULFATE (BOVINE)\GLUCOSAMINE SULFATE,0,0,205,36844,,,,
ASCORBIC ACID\CHONDROITIN SULFATE (BOVINE)\GLUCOSAMINE SULFATE\MANGANESE,0,0,205,36844,,,,
ASCORBIC ACID\CHROMIUM\SELENIUM\VANADYL SULFATE,0,0,205,36844,,,,
ASCORBIC ACID\CHYMOTRYPSIN\RUTIN\TOCOPHEROL,0,0,205,36844,,,,
ASCORBIC ACID\CRANBERRY,0,0,205,36844,,,,
ASCORBIC ACID\CUPRIC OXIDE\TOCOPHERSOLAN\ZINC OXIDE,0,0,205,36844,,,,
ASCORBIC ACID\CYANOCOBALAMIN\DOCUSATE SODIUM\FERROUS GLUCONATE\FOLIC ACID\IRON PENTACARBONYL,0,0,205,36844,,,,
ASCORBIC ACID\CYANOCOBALAMIN\DOCUSATE SODIUM\FOLIC ACID\IRON,0,0,205,36844,,,,
ASCORBIC ACID\CYANOCOBALAMIN\FERRIC PYROPHOSPHATE,0,0,205,36844,,,,
ASCORBIC ACID\CYANOCOBALAMIN\FERROUS ASPARTO GLYCINATE\FERROUS FUMARATE\FOLIC ACID\INTRINSIC FACTOR\LEVOMEFOLIC ACID\ZINC,0,0,205,36844,,,,
ASCORBIC ACID\CYANOCOBALAMIN\FERROUS ASPARTO GLYCINATE\FOLIC ACID\INTRINSIC FACTOR\IRON DEXTRAN\LEVOMEFOLIC ACID\SUCCINIC ACID\ZINC,0,0,205,36844,,,,
ASCORBIC ACID\CYANOCOBALAMIN\FERROUS FUMARATE\FOLIC ACID,0,0,205,36844,,,,
ASCORBIC ACID\CYANOCOBALAMIN\FERROUS FUMARATE\FOLIC ACID\INTRINSIC FACTOR,0,0,205,36844,,,,
ASCORBIC ACID\CYANOCOBALAMIN\FERROUS FUMARATE\FOLIC ACID\IRON\SUCCINIC ACID,0,0,205,36844,,,,
ASCORBIC ACID\CYANOCOBALAMIN\FOLIC ACID\IRON,0,0,205,36844,,,,
ASCORBIC ACID\CYANOCOBALAMIN\FOLIC ACID\NIACINAMIDE,0,0,205,36844,,,,
ASCORBIC ACID\ECHINACEA PURPUREA,0,0,205,36844,,,,
ASCORBIC ACID\ECHINACEA\PROPOLIS WAX,0,0,205,36844,,,,
ASCORBIC ACID\ERGOCALCIFEROL\FOLIC ACID\NIACINAMIDE\PANTHENOL\RETINOL\RIBOFLAVIN\THIAMINE HYDROCHLORIDE,0,0,205,36844,,,,
ASCORBIC ACID\ERGOCALCIFEROL\FOLIC ACID\NIACIN\PANTHENOL\RETINOL\RIBOFLAVIN\THIAMINE HYDROCHLORIDE,0,0,205,36844,,,,
ASCORBIC ACID\ERGOCALCIFEROL\FOLIC ACID\PANTHENOL\RETINOL\RIBOFLAVIN\THIAMINE HYDROCHLORIDE,0,0,205,36844,,,,
ASCORBIC ACID\ERGOCALCIFEROL\NIACINAMIDE\RETINOL\RIBOFLAVIN,0,0,205,36844,,,,
ASCORBIC ACID\ERGOCALCIFEROL\NIACINAMIDE\RETINOL\RIBOFLAVIN\THIAMINE,0,0,205,36844,,,,
ASCORBIC ACID\ERGOCALCIFEROL\NIACIN\RIBOFLAVIN\THIAMINE\VITAMIN A,0,0,205,36844,,,,
ASCORBIC ACID\ERGOCALCIFEROL\RETINOL,0,0,205,36844,,,,
ASCORBIC ACID\ERGOCALCIFEROL\RETINOL\SODIUM FLUORIDE,0,0,205,36844,,,,
ASCORBIC ACID\ERGOCALCIFEROL\RETINOL\TOCOPHEROL,0,0,205,36844,,,,
ASCORBIC ACID\FERRIC PYROPHOSPHATE,0,0,205,36844,,,,
ASCORBIC ACID\FERROUS ASPARTO GLYCINATE\FERROUS FUMARATE\FOLIC ACID\NIACIN,0,0,205,36844,,,,
ASCORBIC ACID\FERROUS CHLORIDE,0,0,205,36844,,,,
ASCORBIC ACID\FERROUS FUMARATE,0,0,205,36844,,,,
ASCORBIC ACID\FERROUS FUMARATE\FERROUS GLUCONATE,0,0,205,36844,,,,
ASCORBIC ACID\FERROUS FUMARATE\FOLIC ACID,0,0,205,36844,,,,
ASCORBIC ACID\FERROUS FUMARATE\FOLIC ACID\IRON\OMEGA-3-ACID ETHYL ESTERS\PYRIDOXINE HYDROCHLORIDE,0,0,205,36844,,,,
ASCORBIC ACID\FERROUS SULFATE,0,0,205,36844,,,,
ASCORBIC ACID\FERROUS SULFATE\FOLIC ACID\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN\THIAMINE MONONITRATE,0,0,205,36844,,,,
ASCORBIC ACID\FERROUS SULFATE\RIBOFLAVIN\THIAMINE,0,0,205,36844,,,,
ASCORBIC ACID\FERROUS SULFATE\SODIUM BICARBONATE,0,0,205,36844,,,,
